objectid,comuna,barrio,codigo_barrio,manzana,estrato,fecha_sincronizacion,st_area(shape),st_perimeter(shape)
23541,15,01,1501,1501013,3,1778724905000,2.8499012433088193,7.280007286600032
23542,15,01,1501,1501013,3,1778724905000,11.399086976406684,16.839236965611214
23543,15,01,1501,1501013,3,1778724905000,2.849354515905925,7.279450079493257
23544,15,01,1501,1501013,3,1778724905000,2.8498659504352206,7.2798680475385025
23545,15,01,1501,1501013,3,1778724905000,19.947630795105525,26.398327466066554
23546,15,01,1501,1501013,3,1778724905000,28.497474160453894,21.398940967166087
23547,15,01,1501,1501013,3,1778724905000,2.8494367220774506,7.279024775766356
23548,15,01,1501,1501013,3,1778724905000,5.6995429862754845,9.559648729101706
23549,15,01,1501,1501013,3,1778724905000,17.099359265613746,21.839193396792265
23550,15,01,1501,1501013,3,1778724905000,111.14289184703145,127.87529382542215
23551,15,01,1501,1501013,3,1778724905000,2.850387575086126,7.280437342347821
23552,15,01,1501,1501013,3,1778724905000,2.8501120484976297,7.280013670969023
23553,15,01,1501,1501013,3,1778724905000,2.8500520996982877,7.28001682885366
23554,15,01,1501,1501013,3,1778724905000,2.8491934378527715,7.279441601848061
23555,15,01,1501,1501013,3,1778724905000,2.849710100279169,7.279589347674044
23556,15,01,1501,1501013,3,1778724905000,2.849792044683136,7.2797318349283255
23557,15,02,1502,1502011,3,1778724905000,39184.933109819394,874.9071009783711
23558,15,02,1502,1502012,3,1778724905000,14212.473426553948,522.1636368406107
23559,15,02,1502,1502013,3,1778724905000,994.2218535337198,138.6479978965045
23560,15,02,1502,1502014,3,1778724905000,2486.2074704367933,225.8340249353923
23561,15,02,1502,1502015,3,1778724905000,1890.3737653025034,423.1955458654472
23562,15,02,1502,1502015,3,1778724905000,1437.813354002393,372.8512481326876
23563,15,02,1502,1502999,3,1778724905000,22829.06281110563,3340.7530804612297
23564,15,03,1503,1503001,3,1778724905000,6486.920073878352,614.4419364492232
23565,15,03,1503,1503002,3,1778724905000,1174.627715180945,149.22637894216916
23566,15,03,1503,1503003,2,1778724905000,365.319368777229,90.92904004707461
23567,15,03,1503,1503004,3,1778724905000,1637.1469876809674,190.29242599819324
23568,15,03,1503,1503005,2,1778724905000,208.0887785350018,68.61625133589583
23569,15,03,1503,1503005,3,1778724905000,35.400497685677585,26.691341654720347
23570,15,03,1503,1503005,3,1778724905000,104.06811722049626,48.57446582720744
23571,15,03,1503,1503024,3,1778724905000,8728.289213358767,456.39379528477053
23572,15,03,1503,1503025,3,1778724905000,5144.719830452358,355.6323093793964
23573,15,03,1503,1503025,4,1778724905000,223.98097866379902,71.99691479490345
23574,15,03,1503,1503026,3,1778724905000,4921.2288409594175,341.11273305936976
23575,15,03,1503,1503026,4,1778724905000,111.9982353743452,63.99759208440069
23576,15,03,1503,1503028,3,1778724905000,4756.734472439949,397.1975588357857
23577,15,09,1509,1509002,3,1778724905000,2841.670103403999,215.33145762747674
23578,15,09,1509,1509003,2,1778724905000,48195.51379924141,943.2877517526174
23579,15,09,1509,1509005,3,1778724905000,1305.5036788986013,173.58790680938702
23580,15,09,1509,1509005,3,1778724905000,3909.1487318840827,375.36477207685317
23581,15,09,1509,1509005,4,1778724905000,68.0803675216399,35.35403542458176
